id1,id2,station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth,valid_ET,Day Of Week ET,sunrise,sunset,daylight
71,136,JYO,2023-09-02 21:35:00+00:00,87.8,59.0,37.9,0.0,0.0,0.0,30.1,,10.0,,CLR,,,,,,,,,,,,,,,87.12,KJYO 022135Z AUTO 00000KT 10SM CLR 31/15 A3010 RMK AO2,,2023-09-02 17:35:00-04:00,5,2023-09-02 10:38:01.238896+00:00,2023-09-02 23:37:02.770575+00:00,True
72,137,JYO,2023-09-02 21:55:00+00:00,87.8,59.0,37.9,0.0,0.0,0.0,30.1,,10.0,,CLR,,,,,,,,,,,,,,,87.12,KJYO 022155Z AUTO 00000KT 10SM CLR 31/15 A3010 RMK AO2,,2023-09-02 17:55:00-04:00,5,2023-09-02 10:38:01.238896+00:00,2023-09-02 23:37:02.770575+00:00,True
73,138,JYO,2023-09-02 22:15:00+00:00,87.8,59.0,37.9,0.0,0.0,0.0,30.1,,10.0,,CLR,,,,,,,,,,,,,,,87.12,KJYO 022215Z AUTO 00000KT 10SM CLR 31/15 A3010 RMK AO2,,2023-09-02 18:15:00-04:00,5,2023-09-02 10:38:01.238896+00:00,2023-09-02 23:37:02.770575+00:00,True
74,139,JYO,2023-09-02 22:35:00+00:00,86.0,62.6,45.61,100.0,7.0,0.0,30.1,,10.0,14.0,CLR,,,,,,,,,,,,,,,86.72,KJYO 022235Z AUTO 10007G14KT 050V120 10SM CLR 30/17 A3010 RMK AO2,,2023-09-02 18:35:00-04:00,5,2023-09-02 10:38:01.238896+00:00,2023-09-02 23:37:02.770575+00:00,True
75,140,JYO,2023-09-02 22:55:00+00:00,86.0,62.6,45.61,150.0,7.0,0.0,30.09,,10.0,,CLR,,,,,,,,,,,,,,,86.72,KJYO 022255Z AUTO 15007KT 10SM CLR 30/17 A3009 RMK AO2,,2023-09-02 18:55:00-04:00,5,2023-09-02 10:38:01.238896+00:00,2023-09-02 23:37:02.770575+00:00,True
76,141,JYO,2023-09-02 23:15:00+00:00,84.2,62.6,48.32,140.0,8.0,0.0,30.1,,10.0,,CLR,,,,,,,,,,,,,,,85.03,KJYO 022315Z AUTO 14008KT 10SM CLR 29/17 A3010 RMK AO2,,2023-09-02 19:15:00-04:00,5,2023-09-02 10:38:01.238896+00:00,2023-09-02 23:37:02.770575+00:00,True
77,142,JYO,2023-09-02 23:35:00+00:00,82.4,62.6,51.21,140.0,7.0,0.0,30.1,,10.0,,CLR,,,,,,,,,,,,,,,83.41,KJYO 022335Z AUTO 14007KT 10SM CLR 28/17 A3010 RMK AO2,,2023-09-02 19:35:00-04:00,5,2023-09-02 10:38:01.238896+00:00,2023-09-02 23:37:02.770575+00:00,True
78,176,JYO,2023-09-03 10:55:00+00:00,66.2,64.4,93.92,0.0,0.0,0.0,30.09,,10.0,,CLR,,,,,,,,,,,,,,,66.2,KJYO 031055Z AUTO 00000KT 10SM CLR 19/18 A3009 RMK AO2,,2023-09-03 06:55:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
79,177,JYO,2023-09-03 11:15:00+00:00,66.2,64.4,93.92,250.0,3.0,0.0,30.09,,10.0,,CLR,,,,,,,,,,,,,,,66.2,KJYO 031115Z AUTO 25003KT 10SM CLR 19/18 A3009 RMK AO2,,2023-09-03 07:15:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
80,178,JYO,2023-09-03 11:35:00+00:00,66.2,64.4,93.92,280.0,3.0,0.0,30.09,,10.0,,CLR,,,,,,,,,,,,,,,66.2,KJYO 031135Z AUTO 28003KT 10SM CLR 19/18 A3009 RMK AO2,,2023-09-03 07:35:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
81,179,JYO,2023-09-03 11:55:00+00:00,69.8,64.4,82.98,0.0,0.0,0.0,30.09,,10.0,,CLR,,,,,,,,,,,,,,,69.8,KJYO 031155Z AUTO 00000KT 10SM CLR 21/18 A3009 RMK AO2,,2023-09-03 07:55:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
82,180,JYO,2023-09-03 12:15:00+00:00,71.6,64.4,78.04,0.0,0.0,0.0,30.09,,10.0,,CLR,,,,,,,,,,,,,,,71.6,KJYO 031215Z AUTO 00000KT 10SM CLR 22/18 A3009 RMK AO2,,2023-09-03 08:15:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
83,181,JYO,2023-09-03 12:35:00+00:00,73.4,66.2,78.19,0.0,0.0,0.0,30.09,,10.0,,CLR,,,,,,,,,,,,,,,73.4,KJYO 031235Z AUTO 00000KT 10SM CLR 23/19 A3009 RMK AO2,,2023-09-03 08:35:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
84,182,JYO,2023-09-03 12:55:00+00:00,77.0,68.0,73.78,260.0,3.0,0.0,30.09,,10.0,,CLR,,,,,,,,,,,,,,,77.0,KJYO 031255Z AUTO 26003KT 10SM CLR 25/20 A3009 RMK AO2,,2023-09-03 08:55:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
85,183,JYO,2023-09-03 13:15:00+00:00,78.8,68.0,69.52,0.0,0.0,0.0,30.09,,10.0,,CLR,,,,,,,,,,,,,,,78.8,KJYO 031315Z AUTO 00000KT 10SM CLR 26/20 A3009 RMK AO2,,2023-09-03 09:15:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
86,184,JYO,2023-09-03 13:35:00+00:00,80.6,66.2,61.58,0.0,0.0,0.0,30.09,,10.0,,CLR,,,,,,,,,,,,,,,82.75,KJYO 031335Z AUTO 00000KT 10SM CLR 27/19 A3009 RMK AO2,,2023-09-03 09:35:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
87,185,JYO,2023-09-03 13:55:00+00:00,82.4,66.2,58.08,0.0,0.0,0.0,30.08,,10.0,,CLR,,,,,,,,,,,,,,,84.63,KJYO 031355Z AUTO 00000KT 10SM CLR 28/19 A3008 RMK AO2,,2023-09-03 09:55:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
88,186,JYO,2023-09-03 14:15:00+00:00,84.2,68.0,58.32,260.0,3.0,0.0,30.08,,10.0,,CLR,,,,,,,,,,,,,,,87.4,KJYO 031415Z AUTO 26003KT 10SM CLR 29/20 A3008 RMK AO2,,2023-09-03 10:15:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
89,187,JYO,2023-09-03 14:35:00+00:00,86.0,68.0,55.04,290.0,8.0,0.0,30.08,,10.0,,CLR,,,,,,,,,,,,,,,89.41,KJYO 031435Z AUTO 29008KT 10SM CLR 30/20 A3008 RMK AO2,,2023-09-03 10:35:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
90,188,JYO,2023-09-03 14:55:00+00:00,86.0,68.0,55.04,270.0,6.0,0.0,30.08,,10.0,,CLR,,,,,,,,,,,,,,,89.41,KJYO 031455Z AUTO 27006KT 10SM CLR 30/20 A3008 RMK AO2,,2023-09-03 10:55:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
91,189,JYO,2023-09-03 15:15:00+00:00,87.8,68.0,51.98,320.0,9.0,0.0,30.07,,10.0,14.0,CLR,,,,,,,,,,,,,,,91.43,KJYO 031515Z AUTO 32009G14KT 290V360 10SM CLR 31/20 A3007 RMK AO2,,2023-09-03 11:15:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
92,190,JYO,2023-09-03 15:35:00+00:00,89.6,68.0,49.1,330.0,8.0,0.0,30.06,,10.0,,CLR,,,,,,,,,,,,,,,93.47,KJYO 031535Z AUTO 33008KT 10SM CLR 32/20 A3006 RMK AO2,,2023-09-03 11:35:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
93,191,JYO,2023-09-03 15:55:00+00:00,89.6,66.2,46.14,310.0,9.0,0.0,30.05,,10.0,,CLR,,,,,,,,,,,,,,,92.27,KJYO 031555Z AUTO 31009KT 10SM CLR 32/19 A3005 RMK AO2,,2023-09-03 11:55:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
94,192,JYO,2023-09-03 16:15:00+00:00,89.6,66.2,46.14,310.0,6.0,0.0,30.04,,10.0,,CLR,,,,,,,,,,,,,,,92.27,KJYO 031615Z AUTO 31006KT 10SM CLR 32/19 A3004 RMK AO2,,2023-09-03 12:15:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
95,193,JYO,2023-09-03 16:35:00+00:00,89.6,68.0,49.1,270.0,9.0,0.0,30.04,,10.0,,CLR,,,,,,,,,,,,,,,93.47,KJYO 031635Z AUTO 27009KT 10SM CLR 32/20 A3004 RMK AO2,,2023-09-03 12:35:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
96,194,JYO,2023-09-03 16:55:00+00:00,91.4,66.2,43.61,270.0,11.0,0.0,30.03,,10.0,16.0,CLR,,,,,,,,,,,,,,,94.29,KJYO 031655Z AUTO 27011G16KT 10SM CLR 33/19 A3003 RMK AO2,,2023-09-03 12:55:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
97,195,JYO,2023-09-03 17:15:00+00:00,93.2,66.2,41.23,330.0,7.0,0.0,30.01,,10.0,,CLR,,,,,,,,,,,,,,,96.35,KJYO 031715Z AUTO 33007KT 10SM CLR 34/19 A3001 RMK AO2,,2023-09-03 13:15:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
98,196,JYO,2023-09-03 17:35:00+00:00,93.2,64.4,38.73,290.0,3.0,0.0,30.01,,10.0,18.0,CLR,,,,,,,,,,,,,,,95.2,KJYO 031735Z AUTO 29003G18KT 10SM CLR 34/18 A3001 RMK AO2,,2023-09-03 13:35:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
99,197,JYO,2023-09-03 17:55:00+00:00,95.0,64.4,36.63,300.0,6.0,0.0,30.0,,10.0,9.0,CLR,,,,,,,,,,,,,,,97.26,KJYO 031755Z AUTO 30006G09KT 10SM CLR 35/18 A3000 RMK AO2,,2023-09-03 13:55:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
100,198,JYO,2023-09-03 18:15:00+00:00,95.0,64.4,36.63,300.0,12.0,0.0,30.0,,10.0,16.0,CLR,,,,,,,,,,,,,,,97.26,KJYO 031815Z AUTO 30012G16KT 10SM CLR 35/18 A3000 RMK AO2,,2023-09-03 14:15:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
101,199,JYO,2023-09-03 18:35:00+00:00,95.0,62.6,34.39,340.0,8.0,0.0,29.98,,10.0,19.0,CLR,,,,,,,,,,,,,,,96.22,KJYO 031835Z AUTO 34008G19KT 10SM CLR 35/17 A2998 RMK AO2,,2023-09-03 14:35:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
102,200,JYO,2023-09-03 18:55:00+00:00,95.0,64.4,36.63,310.0,10.0,0.0,29.98,,10.0,19.0,CLR,,,,,,,,,,,,,,,97.26,KJYO 031855Z AUTO 31010G19KT 10SM CLR 35/18 A2998 RMK AO2,,2023-09-03 14:55:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
103,201,JYO,2023-09-03 19:15:00+00:00,96.8,62.6,32.54,330.0,14.0,0.0,29.96,,10.0,19.0,CLR,,,,,,,,,,,,,,,98.28,KJYO 031915Z AUTO 33014G19KT 10SM CLR 36/17 A2996 RMK AO2,,2023-09-03 15:15:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
104,202,JYO,2023-09-03 19:35:00+00:00,96.8,62.6,32.54,290.0,9.0,0.0,29.96,,10.0,16.0,CLR,,,,,,,,,,,,,,,98.28,KJYO 031935Z AUTO 29009G16KT 10SM CLR 36/17 A2996 RMK AO2,,2023-09-03 15:35:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
105,203,JYO,2023-09-03 19:55:00+00:00,96.8,62.6,32.54,300.0,15.0,0.0,29.95,,10.0,20.0,CLR,,,,,,,,,,,,,,,98.28,KJYO 031955Z AUTO 30015G20KT 10SM CLR 36/17 A2995 RMK AO2,,2023-09-03 15:55:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
106,204,JYO,2023-09-03 20:15:00+00:00,96.8,62.6,32.54,330.0,13.0,0.0,29.95,,10.0,18.0,CLR,,,,,,,,,,,,,,,98.28,KJYO 032015Z AUTO 33013G18KT 10SM CLR 36/17 A2995 RMK AO2,,2023-09-03 16:15:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
107,205,JYO,2023-09-03 20:35:00+00:00,95.0,64.4,36.63,290.0,12.0,0.0,29.94,,10.0,19.0,CLR,,,,,,,,,,,,,,,97.26,KJYO 032035Z AUTO 29012G19KT 10SM CLR 35/18 A2994 RMK AO2,,2023-09-03 16:35:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
108,206,JYO,2023-09-03 20:55:00+00:00,95.0,64.4,36.63,320.0,7.0,0.0,29.93,,10.0,16.0,SCT,,,,7500.0,,,,,,,,,,,97.26,KJYO 032055Z AUTO 32007G16KT 290V020 10SM SCT075 35/18 A2993 RMK AO2,,2023-09-03 16:55:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
109,207,JYO,2023-09-03 21:15:00+00:00,95.0,62.6,34.39,300.0,10.0,0.0,29.93,,10.0,,SCT,,,,7500.0,,,,,,,,,,,96.22,KJYO 032115Z AUTO 30010KT 280V350 10SM SCT075 35/17 A2993 RMK AO2,,2023-09-03 17:15:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
110,208,JYO,2023-09-03 21:35:00+00:00,95.0,62.6,34.39,310.0,13.0,0.0,29.93,,10.0,17.0,CLR,,,,,,,,,,,,,,,96.22,KJYO 032135Z AUTO 31013G17KT 10SM CLR 35/17 A2993 RMK AO2,,2023-09-03 17:35:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
111,209,JYO,2023-09-03 21:55:00+00:00,95.0,62.6,34.39,330.0,11.0,0.0,29.93,,10.0,17.0,CLR,,,,,,,,,,,,,,,96.22,KJYO 032155Z AUTO 33011G17KT 10SM CLR 35/17 A2993 RMK AO2,,2023-09-03 17:55:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
112,210,JYO,2023-09-03 22:15:00+00:00,95.0,62.6,34.39,310.0,9.0,0.0,29.93,,10.0,14.0,CLR,,,,,,,,,,,,,,,96.22,KJYO 032215Z AUTO 31009G14KT 10SM CLR 35/17 A2993 RMK AO2,,2023-09-03 18:15:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
113,211,JYO,2023-09-03 22:35:00+00:00,93.2,62.6,36.35,320.0,8.0,0.0,29.93,,10.0,14.0,CLR,,,,,,,,,,,,,,,94.2,KJYO 032235Z AUTO 32008G14KT 10SM CLR 34/17 A2993 RMK AO2,,2023-09-03 18:35:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
114,212,JYO,2023-09-03 22:55:00+00:00,91.4,62.6,38.45,320.0,11.0,0.0,29.93,,10.0,16.0,CLR,,,,,,,,,,,,,,,92.23,KJYO 032255Z AUTO 32011G16KT 10SM CLR 33/17 A2993 RMK AO2,,2023-09-03 18:55:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
115,213,JYO,2023-09-03 23:15:00+00:00,91.4,62.6,38.45,330.0,10.0,0.0,29.93,,10.0,,CLR,,,,,,,,,,,,,,,92.23,KJYO 032315Z AUTO 33010KT 10SM CLR 33/17 A2993 RMK AO2,,2023-09-03 19:15:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
116,214,JYO,2023-09-03 23:35:00+00:00,89.6,62.6,40.69,330.0,4.0,0.0,29.94,,10.0,,CLR,,,,,,,,,,,,,,,90.32,KJYO 032335Z AUTO 33004KT 10SM CLR 32/17 A2994 RMK AO2,,2023-09-03 19:35:00-04:00,6,2023-09-03 10:38:54.855082+00:00,2023-09-03 23:35:30.284974+00:00,True
117,248,JYO,2023-09-04 10:55:00+00:00,69.8,68.0,94.01,300.0,6.0,0.0,30.0,,10.0,,CLR,,,,,,,,,,,,,,,69.8,KJYO 041055Z AUTO 30006KT 10SM CLR 21/20 A3000 RMK AO2,,2023-09-04 06:55:00-04:00,0,2023-09-04 10:39:48.429863+00:00,2023-09-04 23:33:57.330146+00:00,True
118,249,JYO,2023-09-04 11:15:00+00:00,69.8,68.0,94.01,290.0,5.0,0.0,30.0,,10.0,,CLR,,,,,,,,,,,,,,,69.8,KJYO 041115Z AUTO 29005KT 10SM CLR 21/20 A3000 RMK AO2,,2023-09-04 07:15:00-04:00,0,2023-09-04 10:39:48.429863+00:00,2023-09-04 23:33:57.330146+00:00,True
119,250,JYO,2023-09-04 11:35:00+00:00,71.6,69.8,94.06,300.0,4.0,0.0,30.0,,10.0,,CLR,,,,,,,,,,,,,,,71.6,KJYO 041135Z AUTO 30004KT 10SM CLR 22/21 A3000 RMK AO2,,2023-09-04 07:35:00-04:00,0,2023-09-04 10:39:48.429863+00:00,2023-09-04 23:33:57.330146+00:00,True
120,251,JYO,2023-09-04 11:55:00+00:00,77.0,69.8,78.48,300.0,3.0,0.0,30.01,,10.0,,CLR,,,,,,,,,,,,,,,77.0,KJYO 041155Z AUTO 30003KT 10SM CLR 25/21 A3001 RMK AO2,,2023-09-04 07:55:00-04:00,0,2023-09-04 10:39:48.429863+00:00,2023-09-04 23:33:57.330146+00:00,True
121,252,JYO,2023-09-04 12:15:00+00:00,78.8,71.6,78.62,320.0,5.0,0.0,30.01,,10.0,,CLR,,,,,,,,,,,,,,,78.8,KJYO 041215Z AUTO 32005KT 10SM CLR 26/22 A3001 RMK AO2,,2023-09-04 08:15:00-04:00,0,2023-09-04 10:39:48.429863+00:00,2023-09-04 23:33:57.330146+00:00,True
122,253,JYO,2023-09-04 12:35:00+00:00,78.8,71.6,78.62,300.0,4.0,0.0,30.01,,10.0,,CLR,,,,,,,,,,,,,,,78.8,KJYO 041235Z AUTO 30004KT 10SM CLR 26/22 A3001 RMK AO2 LTG DSNT NE,,2023-09-04 08:35:00-04:00,0,2023-09-04 10:39:48.429863+00:00,2023-09-04 23:33:57.330146+00:00,True
123,254,JYO,2023-09-04 12:55:00+00:00,78.8,69.8,73.95,280.0,4.0,0.0,30.01,,10.0,,CLR,,,,,,,,,,,,,,,78.8,KJYO 041255Z AUTO 28004KT 10SM CLR 26/21 A3001 RMK AO2,,2023-09-04 08:55:00-04:00,0,2023-09-04 10:39:48.429863+00:00,2023-09-04 23:33:57.330146+00:00,True
124,255,JYO,2023-09-04 13:15:00+00:00,78.8,69.8,73.95,300.0,5.0,0.0,30.01,,10.0,,CLR,,,,,,,,,,,,,,,78.8,KJYO 041315Z AUTO 30005KT 10SM CLR 26/21 A3001 RMK AO2,,2023-09-04 09:15:00-04:00,0,2023-09-04 10:39:48.429863+00:00,2023-09-04 23:33:57.330146+00:00,True
125,256,JYO,2023-09-04 13:35:00+00:00,82.4,71.6,69.9,290.0,6.0,0.0,30.0,,10.0,,CLR,,,,,,,,,,,,,,,87.18,KJYO 041335Z AUTO 29006KT 10SM CLR 28/22 A3000 RMK AO2,,2023-09-04 09:35:00-04:00,0,2023-09-04 10:39:48.429863+00:00,2023-09-04 23:33:57.330146+00:00,True
126,257,JYO,2023-09-04 13:55:00+00:00,86.0,71.6,62.25,300.0,8.0,0.0,30.01,,10.0,,CLR,,,,,,,,,,,,,,,91.92,KJYO 041355Z AUTO 30008KT 10SM CLR 30/22 A3001 RMK AO2,,2023-09-04 09:55:00-04:00,0,2023-09-04 10:39:48.429863+00:00,2023-09-04 23:33:57.330146+00:00,True
127,258,JYO,2023-09-04 14:15:00+00:00,86.0,69.8,58.55,330.0,12.0,0.0,30.01,,10.0,18.0,CLR,,,,,,,,,,,,,,,90.58,KJYO 041415Z AUTO 33012G18KT 10SM CLR 30/21 A3001 RMK AO2,,2023-09-04 10:15:00-04:00,0,2023-09-04 10:39:48.429863+00:00,2023-09-04 23:33:57.330146+00:00,True
128,259,JYO,2023-09-04 14:35:00+00:00,87.8,69.8,55.29,330.0,10.0,0.0,30.01,,10.0,17.0,CLR,,,,,,,,,,,,,,,92.71,KJYO 041435Z AUTO 33010G17KT 10SM CLR 31/21 A3001 RMK AO2,,2023-09-04 10:35:00-04:00,0,2023-09-04 10:39:48.429863+00:00,2023-09-04 23:33:57.330146+00:00,True
129,260,JYO,2023-09-04 14:55:00+00:00,87.8,69.8,55.29,310.0,11.0,0.0,30.0,,10.0,17.0,CLR,,,,,,,,,,,,,,,92.71,KJYO 041455Z AUTO 31011G17KT 10SM CLR 31/21 A3000 RMK AO2,,2023-09-04 10:55:00-04:00,0,2023-09-04 10:39:48.429863+00:00,2023-09-04 23:33:57.330146+00:00,True
130,261,JYO,2023-09-04 15:15:00+00:00,87.8,69.8,55.29,320.0,15.0,0.0,30.0,,10.0,19.0,CLR,,,,,,,,,,,,,,,92.71,KJYO 041515Z AUTO 32015G19KT 10SM CLR 31/21 A3000 RMK AO2,,2023-09-04 11:15:00-04:00,0,2023-09-04 10:39:48.429863+00:00,2023-09-04 23:33:57.330146+00:00,True
131,262,JYO,2023-09-04 15:35:00+00:00,89.6,69.8,52.23,310.0,10.0,0.0,30.0,,10.0,16.0,CLR,,,,,,,,,,,,,,,94.85,KJYO 041535Z AUTO 31010G16KT 290V350 10SM CLR 32/21 A3000 RMK AO2,,2023-09-04 11:35:00-04:00,0,2023-09-04 10:39:48.429863+00:00,2023-09-04 23:33:57.330146+00:00,True
132,263,JYO,2023-09-04 15:55:00+00:00,89.6,69.8,52.23,330.0,12.0,0.0,30.0,,10.0,19.0,CLR,,,,,,,,,,,,,,,94.85,KJYO 041555Z AUTO 33012G19KT 10SM CLR 32/21 A3000 RMK AO2,,2023-09-04 11:55:00-04:00,0,2023-09-04 10:39:48.429863+00:00,2023-09-04 23:33:57.330146+00:00,True
133,264,JYO,2023-09-04 16:15:00+00:00,91.4,69.8,49.36,300.0,9.0,0.0,29.99,,10.0,18.0,CLR,,,,,,,,,,,,,,,96.99,KJYO 041615Z AUTO 30009G18KT 10SM CLR 33/21 A2999 RMK AO2,,2023-09-04 12:15:00-04:00,0,2023-09-04 10:39:48.429863+00:00,2023-09-04 23:33:57.330146+00:00,True
134,265,JYO,2023-09-04 16:35:00+00:00,91.4,69.8,49.36,350.0,8.0,0.0,29.98,,10.0,15.0,CLR,,,,,,,,,,,,,,,96.99,KJYO 041635Z AUTO 35008G15KT 10SM CLR 33/21 A2998 RMK AO2,,2023-09-04 12:35:00-04:00,0,2023-09-04 10:39:48.429863+00:00,2023-09-04 23:33:57.330146+00:00,True
135,266,JYO,2023-09-04 16:55:00+00:00,93.2,68.0,43.88,330.0,13.0,0.0,29.97,,10.0,17.0,CLR,,,,,,,,,,,,,,,97.67,KJYO 041655Z AUTO 33013G17KT 10SM CLR 34/20 A2997 RMK AO2,,2023-09-04 12:55:00-04:00,0,2023-09-04 10:39:48.429863+00:00,2023-09-04 23:33:57.330146+00:00,True
136,267,JYO,2023-09-04 17:15:00+00:00,91.4,68.0,46.41,330.0,9.0,0.0,29.96,,10.0,,CLR,,,,,,,,,,,,,,,95.55,KJYO 041715Z AUTO 33009KT 290V350 10SM CLR 33/20 A2996 RMK AO2,,2023-09-04 13:15:00-04:00,0,2023-09-04 10:39:48.429863+00:00,2023-09-04 23:33:57.330146+00:00,True
137,268,JYO,2023-09-04 17:35:00+00:00,95.0,68.0,41.5,330.0,7.0,0.0,29.95,,10.0,14.0,CLR,,,,,,,,,,,,,,,99.82,KJYO 041735Z AUTO 33007G14KT 300V020 10SM CLR 35/20 A2995 RMK AO2,,2023-09-04 13:35:00-04:00,0,2023-09-04 10:39:48.429863+00:00,2023-09-04 23:33:57.330146+00:00,True
138,269,JYO,2023-09-04 17:55:00+00:00,95.0,68.0,41.5,340.0,10.0,0.0,29.95,,10.0,18.0,CLR,,,,,,,,,,,,,,,99.82,KJYO 041755Z AUTO 34010G18KT 10SM CLR 35/20 A2995 RMK AO2,,2023-09-04 13:55:00-04:00,0,2023-09-04 10:39:48.429863+00:00,2023-09-04 23:33:57.330146+00:00,True
139,270,JYO,2023-09-04 18:15:00+00:00,95.0,68.0,41.5,320.0,11.0,0.0,29.95,,10.0,16.0,CLR,,,,,,,,,,,,,,,99.82,KJYO 041815Z AUTO 32011G16KT 10SM CLR 35/20 A2995 RMK AO2,,2023-09-04 14:15:00-04:00,0,2023-09-04 10:39:48.429863+00:00,2023-09-04 23:33:57.330146+00:00,True
140,271,JYO,2023-09-04 18:55:00+00:00,95.0,68.0,41.5,280.0,5.0,0.0,29.93,,10.0,,CLR,,,,,,,,,,,,,,,99.82,KJYO 041855Z AUTO 28005KT 10SM CLR 35/20 A2993 RMK AO2,,2023-09-04 14:55:00-04:00,0,2023-09-04 10:39:48.429863+00:00,2023-09-04 23:33:57.330146+00:00,True
141,272,JYO,2023-09-04 19:15:00+00:00,95.0,66.2,39.0,320.0,4.0,0.0,29.92,,10.0,,CLR,,,,,,,,,,,,,,,98.46,KJYO 041915Z AUTO 32004KT 10SM CLR 35/19 A2992 RMK AO2,,2023-09-04 15:15:00-04:00,0,2023-09-04 10:39:48.429863+00:00,2023-09-04 23:33:57.330146+00:00,True
142,273,JYO,2023-09-04 19:35:00+00:00,96.8,66.2,36.9,350.0,11.0,0.0,29.92,,10.0,15.0,CLR,,,,,,,,,,,,,,,100.6,KJYO 041935Z AUTO 35011G15KT 10SM CLR 36/19 A2992 RMK AO2,,2023-09-04 15:35:00-04:00,0,2023-09-04 10:39:48.429863+00:00,2023-09-04 23:33:57.330146+00:00,True
143,274,JYO,2023-09-04 19:55:00+00:00,96.8,66.2,36.9,310.0,12.0,0.0,29.91,,10.0,15.0,CLR,,,,,,,,,,,,,,,100.6,KJYO 041955Z AUTO 31012G15KT 10SM CLR 36/19 A2991 RMK AO2,,2023-09-04 15:55:00-04:00,0,2023-09-04 10:39:48.429863+00:00,2023-09-04 23:33:57.330146+00:00,True
